District,OwnRatio-2005,OwnRatio-2010,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2010,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2010,PropSuitable-2038,PropSuitable-2050
1951_1951_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1952_1952_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1953_1953_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1954_1954_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1955_1955_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1956_1956_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1957_1957_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1958_1958_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1959_1959_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1960_1960_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1961_1961_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1962_1962_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1963_1963_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1964_1964_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1965_1965_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1966_1966_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1967_1967_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1968_1968_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1969_1969_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1970_1970_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1971_1971_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1972_1972_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1973_1973_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1974_1974_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1975_1975_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1976_1976_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1977_1977_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1978_1978_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1979_1979_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1980_1980_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1981_1981_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1982_1982_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1983_1983_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1984_1984_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1985_1985_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1986_1986_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1987_1987_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1988_1988_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1989_1989_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1990_1990_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1991_1991_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1992_1992_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1993_1993_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1994_1994_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1995_1995_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1996_1996_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1997_1997_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1998_1998_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
1999_1999_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2000_2000_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2001_2001_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2002_2002_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2003_2003_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2004_2004_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2005_2005_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2006_2006_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2007_2007_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2008_2008_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2009_2009_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2010_2010_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2011_2011_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2012_2012_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2013_2013_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2014_2014_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2015_2015_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2016_2016_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2017_2017_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2018_2018_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2019_2019_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2020_2020_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2021_2021_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2022_2022_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2023_2023_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2024_2024_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2025_2025_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2026_2026_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2027_2027_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2028_2028_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2029_2029_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2030_2030_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2031_2031_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2032_2032_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2033_2033_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2034_2034_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2035_2035_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2036_2036_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2037_2037_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2038_2038_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2039_2039_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2040_2040_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2041_2041_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2042_2042_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2043_2043_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2044_2044_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2045_2045_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2046_2046_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2047_2047_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2048_2048_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2049_2049_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2050_2050_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2051_2051_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2052_2052_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2053_2053_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2054_2054_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2055_2055_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2056_2056_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2057_2057_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2058_2058_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2059_2059_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2060_2060_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2061_2061_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2062_2062_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2063_2063_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2064_2064_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2065_2065_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2066_2066_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2067_2067_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2068_2068_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2069_2069_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2070_2070_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2071_2071_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2072_2072_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2073_2073_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2074_2074_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2075_2075_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2076_2076_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2077_2077_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2078_2078_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2079_2079_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2080_2080_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2081_2081_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2082_2082_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2083_2083_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2084_2084_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2085_2085_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2086_2086_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2087_2087_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2088_2088_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2089_2089_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2090_2090_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2091_2091_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2092_2092_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2093_2093_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2094_2094_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2095_2095_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2096_2096_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2097_2097_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2098_2098_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2099_2099_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2100_2100_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2101_2101_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2102_2102_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2103_2103_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2104_2104_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2105_2105_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2106_2106_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2107_2107_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2108_2108_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2109_2109_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2110_2110_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2111_2111_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2112_2112_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2113_2113_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2114_2114_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2115_2115_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2116_2116_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2117_2117_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2118_2118_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2119_2119_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2120_2120_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2121_2121_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2122_2122_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2123_2123_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2124_2124_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2125_2125_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2126_2126_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2127_2127_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2128_2128_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2129_2129_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2130_2130_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2131_2131_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2132_2132_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2133_2133_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2134_2134_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2135_2135_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2136_2136_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2137_2137_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2138_2138_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2139_2139_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2140_2140_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2141_2141_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2142_2142_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2143_2143_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2144_2144_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2145_2145_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2146_2146_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2147_2147_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2148_2148_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2149_2149_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2150_2150_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2151_2151_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2152_2152_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2153_2153_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2154_2154_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2155_2155_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2156_2156_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2157_2157_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2158_2158_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2159_2159_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2160_2160_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2161_2161_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2162_2162_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2163_2163_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2164_2164_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2165_2165_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2166_2166_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2167_2167_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2168_2168_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2169_2169_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2170_2170_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2171_2171_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2172_2172_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2173_2173_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2174_2174_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2175_2175_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2176_2176_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2177_2177_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2178_2178_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2179_2179_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2180_2180_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2181_2181_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2182_2182_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2183_2183_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2184_2184_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2185_2185_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2186_2186_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2187_2187_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2188_2188_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2189_2189_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2190_2190_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2191_2191_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2192_2192_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2193_2193_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2194_2194_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2195_2195_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2196_2196_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2197_2197_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2198_2198_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2199_2199_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2200_2200_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2201_2201_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2202_2202_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2203_2203_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2204_2204_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2205_2205_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2206_2206_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2207_2207_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2208_2208_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2209_2209_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2210_2210_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2211_2211_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2212_2212_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2213_2213_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2214_2214_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2215_2215_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2216_2216_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2217_2217_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2218_2218_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2219_2219_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2220_2220_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2221_2221_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2222_2222_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2223_2223_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2224_2224_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2225_2225_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2226_2226_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2227_2227_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2228_2228_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2229_2229_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2230_2230_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2231_2231_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2232_2232_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2233_2233_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2234_2234_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2235_2235_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2236_2236_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2237_2237_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2238_2238_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2239_2239_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2240_2240_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2241_2241_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2242_2242_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2243_2243_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2244_2244_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2245_2245_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2246_2246_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2247_2247_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2248_2248_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2249_2249_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2250_2250_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2251_2251_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2252_2252_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2253_2253_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2254_2254_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2255_2255_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2256_2256_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2257_2257_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2258_2258_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2259_2259_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2260_2260_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2261_2261_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2262_2262_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2263_2263_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2264_2264_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2265_2265_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2266_2266_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2267_2267_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2268_2268_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2269_2269_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2270_2270_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2271_2271_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2272_2272_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2273_2273_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2274_2274_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2275_2275_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2276_2276_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2277_2277_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2278_2278_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2279_2279_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
2280_2280_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
